Date,Open Interest,Dealer Longs,Dealer Shorts,Dealer Spreads,Asset Manager Longs,Asset Manager Shorts,Asset Manager Spreads,Leveraged Funds Longs,Leveraged Funds Shorts,Leveraged Funds Spreads,Other Reportable Longs,Other Reportable Shorts,Other Reportable Spreads,Total Reportable Longs,Total Reportable Shorts,Non Reportable Longs,Non Reportable Shorts,coin,NETT_DEALERS,COT_DEALERS,NETT_DEALERS/OI,New_WILLCO_DEALERS
2014-10-07,263575.0,131087.0,6589.0,7706.0,32511.0,31700.0,899.0,28386.0,117174.0,22160.0,9611.0,8168.0,7928.0,240288.0,202324.0,23287.0,61252.0,Japanese Yen,1244.98,91.06699355539405,0.004723437351797402,0.8647396235058501
2014-10-14,251610.0,126297.0,10128.0,7893.0,33647.0,33296.0,749.0,23366.0,105187.0,22677.0,10664.0,5659.0,7799.0,233093.0,193388.0,18517.0,58221.0,Japanese Yen,1161.69,87.74127342857827,0.0046170263503040425,0.8201004637165488
2014-10-21,225621.0,96099.0,12294.0,8753.0,34008.0,32465.0,519.0,28080.0,79723.0,24443.0,7604.0,4363.0,8693.0,208199.0,171252.0,17422.0,54369.0,Japanese Yen,838.05,74.33544406823805,0.0037144148815934684,0.4414571184423116
2014-10-28,225719.0,89718.0,14039.0,12781.0,32333.0,32641.0,1021.0,28344.0,71639.0,23937.0,8429.0,5233.0,8857.0,205421.0,170149.0,20298.0,55569.0,Japanese Yen,756.79,71.02853561661674,0.0033527970618335186,0.2897593107684443
2014-11-04,282438.0,110942.0,16071.0,12569.0,30892.0,27041.0,1642.0,32167.0,88055.0,43382.0,17659.0,14849.0,13939.0,263192.0,217548.0,19246.0,64890.0,Japanese Yen,948.71,78.83879736944914,0.0033590026837748465,0.2923625542822103
2014-11-11,289783.0,128511.0,16800.0,10298.0,27852.0,33196.0,1377.0,37785.0,100581.0,33994.0,17790.0,17230.0,13554.0,271162.0,227030.0,18622.0,62753.0,Japanese Yen,1117.11,85.69190324260971,0.003854988042776836,0.5004272222481966
2014-11-18,309406.0,139086.0,14196.0,12756.0,27464.0,33619.0,1346.0,39369.0,110290.0,38316.0,16101.0,19451.0,15400.0,289837.0,245375.0,19568.0,64031.0,Japanese Yen,1248.9,91.05515041020965,0.004036444025002747,0.5765475713815763
2014-11-25,330780.0,152453.0,13139.0,12716.0,29395.0,37329.0,2348.0,39467.0,114559.0,42120.0,13595.0,22950.0,17928.0,310022.0,263089.0,20758.0,67691.0,Japanese Yen,1393.14,96.92505534574815,0.004211681480137857,0.6500592633219521
2014-12-02,339677.0,158014.0,13238.0,12139.0,29633.0,36100.0,4188.0,36045.0,111798.0,46945.0,12269.0,25422.0,20123.0,319357.0,269954.0,20320.0,69723.0,Japanese Yen,1447.76,99.14783826019013,0.004262166705428981,0.6712376941903998
2014-12-09,327910.0,142802.0,17326.0,10222.0,31047.0,38164.0,4155.0,35541.0,103053.0,39528.0,14190.0,21543.0,28492.0,305976.0,262483.0,21934.0,65427.0,Japanese Yen,1254.76,90.37377332427434,0.0038265377695099263,0.48849240088021867
2014-12-16,281251.0,81922.0,6872.0,12385.0,34718.0,41085.0,5474.0,33454.0,100914.0,31542.0,56741.0,12256.0,7801.0,264037.0,218328.0,17214.0,62922.0,Japanese Yen,750.5,67.6846031667469,0.0026684349566757095,0.00267104980711268
2014-12-23,280393.0,99269.0,12185.0,9870.0,33124.0,41212.0,6294.0,19570.0,98325.0,30719.0,53139.0,6681.0,10227.0,262213.0,215513.0,18180.0,64881.0,Japanese Yen,870.84,73.09929942811375,0.0031057836679232362,0.18613778474092277
2014-12-30,278890.0,98718.0,11962.0,10777.0,33888.0,41294.0,5331.0,17661.0,102294.0,30243.0,52955.0,5445.0,9772.0,259345.0,217118.0,19545.0,61772.0,Japanese Yen,867.56,72.95171588367896,0.003110760514898347,0.18822556010485192
2015-01-06,281784.0,98200.0,13596.0,11896.0,32874.0,43318.0,4687.0,18865.0,98800.0,30387.0,54306.0,6073.0,9116.0,260332.0,217873.0,21453.0,63911.0,Japanese Yen,846.04,71.98342384824092,0.0030024415864633902,0.14278602954169214
2015-01-13,269972.0,105881.0,11716.0,10711.0,31774.0,43067.0,4877.0,13197.0,100772.0,22718.0,51715.0,6202.0,8060.0,248933.0,208123.0,21039.0,61849.0,Japanese Yen,941.65,75.91223195188388,0.0034879543063725126,0.3464574505377083
2015-01-20,256815.0,91942.0,16032.0,8692.0,30755.0,41129.0,4017.0,15205.0,87694.0,25602.0,52154.0,5330.0,7063.0,235429.0,195559.0,21386.0,61257.0,Japanese Yen,759.1,67.56914864444892,0.002955824231450655,0.12088199299087904
2015-01-27,240620.0,83402.0,18396.0,7617.0,30685.0,44493.0,2245.0,14624.0,73997.0,24150.0,52197.0,6269.0,7072.0,221992.0,184238.0,18628.0,56382.0,Japanese Yen,650.06,62.58569313175262,0.0027016041891779565,0.013951679073581818
2015-02-03,241878.0,84308.0,19775.0,8719.0,31433.0,46769.0,2409.0,11995.0,69940.0,23859.0,52375.0,5719.0,7712.0,222810.0,184902.0,19069.0,56976.0,Japanese Yen,645.33,59.67608441199085,0.0026679979163049144,0.0
2015-02-10,242485.0,89573.0,18655.0,9247.0,30688.0,32606.0,3039.0,14622.0,78590.0,23373.0,49362.0,6591.0,6926.0,226832.0,179028.0,15654.0,63457.0,Japanese Yen,709.18,62.803089294722035,0.00292463451347506,0.10792692786272386
2015-02-17,242658.0,81487.0,20753.0,10374.0,39281.0,30742.0,3601.0,10932.0,70898.0,24444.0,48413.0,12025.0,7150.0,225683.0,179986.0,16976.0,62672.0,Japanese Yen,607.34,57.81555323744178,0.002502864113278771,0.0
2015-02-24,239603.0,79735.0,21599.0,10881.0,32990.0,32354.0,2553.0,13591.0,69083.0,24831.0,50451.0,12487.0,6926.0,221959.0,180714.0,17645.0,58889.0,Japanese Yen,581.36,56.543202621101045,0.0024263469155227607,0.0
2015-03-03,250465.0,86938.0,21451.0,14389.0,28893.0,30242.0,2553.0,29749.0,78178.0,23215.0,40684.0,13554.0,8023.0,234444.0,191605.0,16022.0,58861.0,Japanese Yen,654.87,60.14329861060096,0.0026146168127283253,0.08196015891777238
2015-03-10,260903.0,96337.0,23835.0,15051.0,28366.0,26162.0,4610.0,30196.0,82862.0,25198.0,39307.0,8632.0,6339.0,245405.0,192690.0,15498.0,68213.0,Japanese Yen,725.02,63.57884117165959,0.002778887172627375,0.1534725196437431
2015-03-17,222605.0,65833.0,6877.0,5039.0,27981.0,29217.0,4858.0,28963.0,84962.0,14365.0,59065.0,9725.0,3065.0,209169.0,158108.0,13437.0,64497.0,Japanese Yen,589.56,56.94479134527325,0.0026484580310415307,0.09669236875104656
2015-03-24,205455.0,52382.0,7907.0,6064.0,29284.0,28391.0,3919.0,23687.0,76791.0,14329.0,58262.0,9423.0,2665.0,190593.0,149489.0,14862.0,55966.0,Japanese Yen,444.75,49.852832424861276,0.0021647076002044244,0.0
